user_id,course_index,course_name,match_type,rating
313,11,Esports Management Capstone Project,high,4.71
313,1012,Oral Communication for Engineering Leaders,high,5.0
313,2054,Strategic Management,high,3.67
313,2433,Using Python to Access Web Data,low,1.17
313,2376,ART of the MOOC: Activism and Social Movements,random,4.31
314,1209,Video Basics with OpenCV and Python,low,2.53
314,624,Construction Cost Estimating and Cost Control,random,2.39
314,803,"Random Models, Nested and Split-plot Designs",random,3.37
314,1352,Computer Vision Basics,random,1.15
314,942,Interactive Word Embeddings using Word2Vec and Plotly,random,3.0
314,1556,Build a Flywheel Infographic with Inkscape,random,3.23
314,2334,Supervised Learning: Regression,random,3.65
314,1006,Client Needs and Software Requirements,random,2.29
314,2046,New Product Development - develop your own new product,random,3.06
314,2256,The Manager's Toolkit: A Practical Guide to Managing People at Work,random,2.35
315,1078,How Things Work: An Introduction to Physics,high,4.4
315,2343,Recent Advances in Freeform Electronics,high,3.94
315,3061,Create Your First Web App with Python and Flask,high,4.14
315,2127,Semiconductor Physics,high,3.9
315,605,Physics 101 - Forces and Kinematics,high,4.56
315,1716,Genome Assembly Programming Challenge,high,4.64
315,2857,Particle Dynamics,high,4.21
315,583,Approaching Music Theory: Melodic Forms and Simple Harmony,low,2.32
315,2957,Perfect Tenses and Modals,random,1.99
316,2309,Creating Advanced Reports with SAS Visual Analytics,high,4.18
316,1494,Generative Design for Performance and Weight Reduction,high,4.28
316,2447,TensorFlow for AI: Neural Network Representation,high,5.0
316,366,TensorFlow for CNNs: Transfer Learning,high,3.86
316,1686,TensorFlow for AI: Applying Image Convolution,high,4.89
316,3165,Introduction to Imagemaking,high,4.7
316,3123,How To Build a Network Topology Using GNS3,high,4.41
316,3357,Big Data Integration and Processing,low,3.36
316,2742,Accounting Data Analytics with Python,random,3.26
316,198,Pharmaceutical and Medical Device Innovations,random,3.27
316,3136,Creating a Portfolio,random,2.96
316,26,Population Health: Alternative Payment Models,random,3.86
317,1197,The Language and Tools of Financial Analysis,high,4.74
317,1448,Biology Meets Programming: Bioinformatics for Beginners,high,4.05
317,868,Business English for Cross-cultural Communication,high,3.77
317,3070,Climate Change and Water in Mountains: A Global Concern,high,4.22
317,15,Global Health: An Interdisciplinary Overview,high,3.98
317,1136,Global Health at the Human-Animal-Ecosystem Interface,high,4.27
317,1449,Climate Adaptation in Africa,high,4.79
317,2949,"The Sustainable Development Goals � A global, transdisciplinary vision for the future",high,4.12
317,1538,Initiating and Planning Projects,low,2.27
317,248,Leading Positive Change through Appreciative Inquiry,random,3.04
318,1517,An Introduction to Global Health,high,4.64
318,970,The Horse Course: Introduction to Basic Care and Management,high,3.4
318,2719,Introduction to Climate Change and Health,high,4.06
318,1161,Using Shiny to Plot Differential Gene Expression,high,4.38
318,1466,Engaging and Assessing  Students with Plickers,high,4.78
318,68,Create an FPS Weapon in Unity (Part 1 - Revolver),low,2.0
318,2173,Disaster Risk Management and Korean Policies,random,1.69
318,2964,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,random,3.43
318,1127,"Social Services for Families, Seniors and Those with Disabilities",random,2.56
318,2199,3D Art and Audio Pipeline,random,2.17
318,1177,Deep Neural Networks with PyTorch,random,2.56
319,2804,"Dense Gases, Liquids and Solids",high,4.23
319,2428,"Energy, Environment, and Everyday Life",high,4.06
319,3322,Creating Sounds for Electronic Music,low,1.0
319,734,Getting Started with SAS Visual Analytics,random,3.63
320,898,Introduction to Complex Analysis,high,4.81
320,2541,"Solar Energy Codes, Permitting and Zoning",high,4.56
320,3383,Greening the Economy: Sustainable Cities,high,3.84
320,989,Information Visualization: Advanced Techniques,low,2.18
320,786,"Photography Techniques: Light, Content, and Sharing",random,3.0
321,632,Social Marketing Capstone Project,high,4.54
321,855,Digital Media and Marketing Strategies,high,4.57
321,3312,The Business of Social,high,4.01
321,1569,Fundamentals of Social Media Advertising,high,4.33
321,236,Social Media Management,high,4.48
321,2653,Use Canva to Create Social Media Marketing Designs,high,4.88
321,427,Digital Media and Marketing Principles,high,4.58
321,1779,Getting Started in Google Analytics,high,4.62
321,2114,Advanced Content and Social Tactics to Optimize SEO,high,4.33
321,1721,Website Optimization Client Report Project,high,4.86
321,2867,Presentation skills: Designing Presentation Slides,low,2.55
321,929,Brand Marketing and SEO Tools using Wix,random,2.4
322,45,Foundations of Objective-C App Development,high,4.86
322,545,"Android App Components - Intents, Activities, and Broadcast Receivers",high,4.58
322,1225,Introduction to Programming in Swift 5,high,4.12
322,425,"Capstone MOOC for ""Android App Development""",high,4.11
322,1664,Water Resources Management and Policy,low,2.48
322,1557,Political Governance and Public Policy in Russia,random,3.32
322,1548,"Agriculture, Economics and Nature",random,3.14
322,2268,Deploying Machine Learning Models,random,3.22
323,411,Convolutional Neural Networks in TensorFlow,high,4.98
323,366,TensorFlow for CNNs: Transfer Learning,high,4.73
323,2191,Basic Image Classification with TensorFlow,high,4.38
323,882,Machine Learning: Classification,high,4.68
323,402,Build a Deep Learning Based Image Classifier with R,high,3.89
323,1479,Basic Sentiment Analysis with TensorFlow,high,4.46
323,1199,Tweet Emotion Recognition with TensorFlow,high,5.0
323,2112,AI For Everyone,high,4.21
323,974,Building Deep Learning Models with TensorFlow,high,3.96
323,2341,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),low,1.91
323,391,Basic Modeling for Discrete Optimization,random,2.24
324,185,Business Implications of AI: A Nano-course,high,3.99
324,1074,Create a Debt-Reduced Worksheet in Google Sheets,high,4.15
324,779,Creating a Customer Service Survey Using Google Forms,high,3.74
324,2793,BMC and Start-up Funding for Early-Stage Start-ups,high,4.31
324,2767,RStudio for Six Sigma - Basic Descriptive Statistics,high,4.66
324,1737,"Major Engineering Projects: Governance, Risk and Scope",high,3.94
324,3157,"Negotiation, Mediation, and Conflict Resolution - Capstone Project",high,4.91
324,894,Make Your Pick-Ups Look Cool in Unity (Intro to Animation 1),high,4.5
324,11,Esports Management Capstone Project,high,4.71
324,3379,Decision Criteria & Applications,high,4.04
324,2817,Foundations of International Psychiatry,low,2.81
324,1153,Cryptographic Hash and Integrity Protection,random,2.24
325,322,Design Thinking and Global Startup,high,4.66
325,2419,Introduction to Android graphics,high,4.37
325,1289,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,low,2.63
325,64,Introduction to Recommender Systems:  Non-Personalized and Content-Based,random,2.18
325,849,Unethical Decision Making in Organizations,random,2.37
325,2406,Model Thinking,random,3.42
325,591,Python Basics: Create a Guessing Number Game from Scratch,random,2.34
325,3084,Music as Biology: What We Like to Hear and Why,random,3.32
325,3364,Noun Clauses and Conditionals,random,2.04
325,2922,"Managing Responsibly: Practicing Sustainability, Responsibility and Ethics",random,3.59
325,3365,Support Vector Machines with scikit-learn,random,2.14
325,1633,MBSE: Model-Based Systems Engineering,random,3.39
326,1995,Data Analysis with Python,high,4.55
326,1439,Data Science Methodology,high,4.02
326,2448,Regression Modeling in Practice,high,4.53
326,989,Information Visualization: Advanced Techniques,low,2.46
326,2324,Service Transformed: Lessons in U.S. Veteran Centered Care,random,2.62
327,2535,Language Classification with Naive Bayes in Python,high,3.9
327,1448,Biology Meets Programming: Bioinformatics for Beginners,high,3.51
327,1610,Learn to Program: The Fundamentals,high,4.44
327,536,Python Programming: A Concise Introduction,high,3.67
327,296,Python Data Structures,high,4.34
327,1179,Compose and Program Music in Python using Earsketch,high,4.19
327,1505,"Conjunctions, Connectives, and Adverb Clauses",high,4.57
327,541,Data Management and Visualization,high,4.18
327,221,Introduction to Environmental Law and Policy,low,2.1
327,402,Build a Deep Learning Based Image Classifier with R,random,3.51
328,698,Thrive in Trying Times Teach-Out,high,4.43
328,667,Chinese for HSK 2,high,4.43
328,788,What is Palliative Care?,high,4.49
328,2249,Building Classroom Community Using Flipgrid,high,3.69
328,2655,Genius. Talent. Golden Mediocrity,high,4.6
328,2646,Spanish Vocabulary: Careers and Social Events,high,4.54
328,2494,Tinkering Fundamentals: Motion and Mechanisms,high,3.89
328,3216,Professional Skills for International Business,low,2.15
328,1848,Uncover the Survey Data Story with Charts in Google Sheets,random,2.97
328,2012,How to Win a Data Science Competition: Learn from Top Kagglers,random,2.91
329,1931,Think Again I: How to Understand Arguments,high,4.43
329,213,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",high,4.87
329,1769,Implant Dentistry,low,2.95
329,761,Introduction to Statistical Analysis:  Hypothesis Testing,random,2.08
329,2787,Introduction to Structured Query Language (SQL),random,3.44
329,2402,BIM Application for Engineers,random,3.93
329,2709,The Worldview of Thomas Berry:  The Flourishing of the Earth Community,random,3.27
330,185,Business Implications of AI: A Nano-course,high,4.74
330,2011,3D Printing Capstone,high,5.0
330,3121,Strategic Management - Capstone Project,high,4.71
330,2359,Business Implications of AI: Full course,high,4.4
330,904,Strategic Sales Management Final Project,high,4.72
330,1099,Build Data Analysis tools using R and DPLYR,low,2.39
330,632,Social Marketing Capstone Project,random,3.02
330,1559,Applications in Engineering Mechanics,random,2.75
330,2920,Ferrous Technology II,random,4.09
330,3216,Professional Skills for International Business,random,2.43
331,3029,iOS App Development Basics,low,3.22
331,1595,Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails,random,3.35
331,1297,Foundations of Mindfulness,random,2.02
331,1477,Use SurveyMonkey to Create a Survey and Analyze Results,random,3.26
331,436,Be Your Best Creative Self,random,1.53
331,374,Bioinformatics: Introduction and Methods ?????: ?????,random,3.44
332,1159,Data Visualization,high,4.65
332,2096,Data Analytics:  Scraping Data using Hadley Wickam's Rvest package in R,high,4.06
332,1497,Cities are back in town : urban sociology for a globalizing urban world,low,2.37
332,3121,Strategic Management - Capstone Project,random,4.37
333,136,Device-based Models with TensorFlow Lite,high,4.1
333,258,Java for Android,high,3.88
333,104,Build a Table Layout App in Android Studio,high,4.89
333,2627,3D Graphics in Android: Sensors and VR,high,5.0
333,549,Build a Simple App in Android Studio with Java,high,4.3
333,1172,Handheld AR App Development with Unity,high,4.7
333,2287,Stochastic processes,low,3.1
333,2277,Fundamentals of Reinforcement Learning,random,2.48
334,405,Preparing for the Google Cloud Professional Cloud Architect Exam,high,4.11
334,219,API Design and Fundamentals of Google Cloud's Apigee API Platform,high,4.79
334,1333,IBM Cybersecurity Analyst Assessment,high,4.97
334,368,Calculating Descriptive Statistics in R,low,2.64
334,1453,Cryptography and Information Theory,random,2.38
334,2274,Fitting Statistical Models to Data with Python,random,4.39
334,383,Introduction to Javascript: The Basics,random,2.63
334,2449,Approximation Algorithms Part I,random,2.77
334,2453,Check Point Jump Start: SMB Network Security,random,3.24
334,3217,Fundamentals of Digital Image and Video Processing,random,4.09
334,1331,Finding bibliography metrics using the Crossref API,random,3.6
334,1581,Addressing Large Hadron Collider Challenges by Machine Learning,random,3.29
335,2733,Meaningful Marketing Insights,high,4.49
335,2381,Business Analytics and Digital Media,high,4.32
335,1594,Dimensionality Reduction using an Autoencoder in Python,low,2.63
335,3194,"Synapses, Neurons and Brains",random,1.23
336,916,Perform Real-Time Object Detection with YOLOv3,high,4.18
336,2343,Recent Advances in Freeform Electronics,low,2.44
336,2135,Cyber Security in Manufacturing,random,2.19
336,694,Privacy in the Western World,random,3.27
336,2809,Exploring Beethoven's Piano Sonatas Part 5,random,2.86
337,614,Object-Oriented Data Structures in C++,high,5.0
337,564,JavaScript Strings: Properties and Methods,high,4.93
337,975,Crash Course on Python,high,4.11
337,1124,The Fundamentals of Computing Capstone Exam,high,4.24
337,2599,"Algorithms, Part I",high,4.27
337,857,Introduction to OpenCL on FPGAs,high,4.12
337,475,Class Creation in Object Oriented Python,high,4.38
337,298,Data Processing Using Python,high,4.0
337,690,Understanding Financial Statements: Company Position,low,1.62
337,1788,Electronic Music Performance Techniques,random,3.44
338,2247,Building a Toolkit for Your Sales Process,high,4.55
338,1645,Managing Uncertainty in Marketing Analytics,high,3.98
338,2436,University Admission Prediction Using Multiple Linear Regression,high,4.66
338,161,Subsistence Marketplaces,high,4.05
338,2184,Data for Machine Learning,high,4.4
338,1221,Learning to Teach Online,high,4.63
338,1017,A Scientific Approach to Innovation Management,low,2.28
338,2959,K-12 Blended & Online Learning,random,3.32
339,2203,Marketing Management II,high,4.09
339,2213,Understanding Research Methods,high,4.22
339,904,Strategic Sales Management Final Project,high,4.22
339,1830,Academic Information Seeking,high,4.0
339,484,Create Employee Management System with When I Work,high,4.23
339,623,Models & Frameworks to Support Sales Planning,high,3.68
339,1486,Marketing Management I,high,4.1
339,11,Esports Management Capstone Project,high,4.19
339,1657,Agile Planning for Software Products,high,4.2
339,1378,Measuring Stock Liquidity,low,2.16
339,2550,Plastic electronics,random,2.96
340,2025,Python Data Visualization,high,4.49
340,2460,"Programming Foundations with JavaScript, HTML and CSS",high,4.65
340,3403,"Capstone: Retrieving, Processing, and Visualizing Data with Python",high,4.04
340,2433,Using Python to Access Web Data,high,3.82
340,692,Plots (Graphics) in R,high,3.88
340,2001,Building Digital Media using Graphic Design in Google Slides,high,4.11
340,2004,"HTML, CSS, and Javascript for Web Developers",high,4.16
340,1159,Data Visualization,high,3.99
340,1981,Strategic Procurement and Sourcing Conclusions,low,1.52
340,1288,Use WordPress to Create a Blog for your Business,random,2.68
341,2257,Translation in Practice,high,4.37
341,2235,Pro Tools Basics,high,4.54
341,474,Understanding Russians: Contexts of Intercultural Communication,high,4.08
341,3118,Introduction to Business Analytics with R,high,4.13
341,2362,Negotiation  Fundamentals,low,1.74
341,3207,From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement,random,2.98
342,2274,Fitting Statistical Models to Data with Python,high,3.96
342,2483,Linear Regression with Python,high,4.53
342,1211,Mathematics for Machine Learning: Multivariate Calculus,high,3.59
342,2568,Mobile VR App Development with Unity,high,4.16
342,3221,Machine Learning Foundations: A Case Study Approach,high,4.42
342,1615,A Geometrical Approach to Genome Analysis: Skew & Z-Curve,low,2.41
342,1496,Police Brutality in America Teach-Out,random,4.89
343,1871,Effective Problem-Solving and Decision-Making,high,4.44
343,799,Spreadsheets for Beginners using Google Sheets,high,3.9
343,1857,Data Visualization with Plotly Express,high,4.26
343,742,General Academic English,low,1.23
343,2796,Design Thinking for the Greater Good: Innovation in the Social Sector,random,2.94
344,616,Capstone: Create your own professional journalistic portfolio,high,3.97
344,2908,Foundations of strategic business analytics,high,4.67
344,2698,Business Analytics for Decision Making,high,4.08
344,897,Stock Analysis:  Create a Buy Signal Filter using R and the Quantmod Package,high,4.25
344,2483,Linear Regression with Python,high,4.05
344,1194,Building a Text-Based Bank in Java,high,5.0
344,2522,Mathematical Game Theory,high,4.17
344,3163,Custom Reports in Google Analytics,high,5.0
344,2739,America's Written Constitution,high,4.63
344,2763,Internet of Things: Setting Up Your DragonBoard� Development Platform,low,2.59
344,2048,Customer Journey Prototyping in XD,random,3.26
344,570,Effective Altruism,random,3.28
345,1213,Fundamentals of Music Theory,high,3.53
345,1695,Understanding Financial Statements: Company Performance,high,4.19
345,1047,Data Science in Real Life,high,4.64
345,2744,Accounting: Principles of Financial Accounting,high,4.28
345,2206,Applying Data Analytics in Finance,high,3.74
345,630,Finance for Non-Financial Professionals,high,4.28
345,1858,"Teach English Now! Second Language Reading, Writing, and Grammar",low,3.32
345,2455,Accounting Analysis II: Accounting for Liabilities and Equity,random,3.87
346,2384,The GRC Approach to Managing Cybersecurity,low,2.26
346,1641,Probability and Statistics: To p or not to p?,random,3.67
346,2188,Kinetics: Studying Spacecraft Motion,random,2.74
346,2075,Impact from Digital Transformation: Full course,random,1.81
346,2834,Capstone: Analyzing (Social) Network Data,random,2.35
346,1713,Geo-Visualization in Python,random,4.09
346,2226,The Power of Macroeconomics: Economic Principles in the Real World,random,2.81
346,150,Marketing Analytics Capstone Project,random,2.83
346,3239,Case Studies in Personalized Medicine,random,2.79
346,1472,Interactivity with JavaScript,random,4.33
346,2874,The Modern and the Postmodern (Part 2),random,4.14
347,2862,Classics of Chinese Humanities: Guided Readings,high,5.0
347,533,Intimacy of Creativity: Entering the Minds of Composers,high,4.24
347,3156,So You Think You Know Tango?,high,4.42
347,743,"The American South: Its Stories, Music, and Art",high,3.69
347,1709,Guitar for Beginners,high,4.89
347,1986,Singing Popular Music,high,3.83
347,583,Approaching Music Theory: Melodic Forms and Simple Harmony,high,4.39
347,2631,Reason and Persuasion: Thinking Through Three Dialogues By Plato,high,3.86
347,1609,Sharpened Visions: A Poetry Workshop,high,4.06
347,207,Introduction to Ableton Live,high,3.97
347,2313,Everyday Chinese Medicine,low,1.94
347,2651,Anatomy: Human Neuroanatomy,random,2.62
348,118,"Risk, Return & Valuation",high,4.08
348,2317,Analyze Stock Data using R and Quantmod Package,high,4.63
348,108,Understanding the Australian economy: An introduction to macroeconomic and financial policies,high,3.86
348,43,Introduction to Cybersecurity Tools & Cyber Attacks,low,2.43
348,406,Patient Safety and Quality Improvement: Developing a Systems View (Patient Safety I),random,3.85
348,1062,Financial Accounting Fundamentals,random,2.64
348,912,A tecnologia da produ��o musical,random,2.5
348,2094,Mathematics for economists,random,2.84
348,3063,Real-Time Cyber Threat Detection and Mitigation,random,3.83
348,2127,Semiconductor Physics,random,3.14
349,2377,Planning for your G Suite Deployment,low,1.98
349,2817,Foundations of International Psychiatry,random,3.34
349,2356,Unleashing the Impact of your Social Enterprise,random,2.23
349,905,Human-Centered Design: an Introduction,random,3.48
349,1825,Herbal Medicine,random,3.29
349,1532,Successful Presentation,random,2.78
349,1602,Creative Programming for Digital Media & Mobile Apps,random,2.41
349,1896,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,random,2.38
349,3164,Introduction to Thermodynamics: Transferring Energy from Here to There,random,3.37
349,2784,Introduction and Programming with IoT Boards,random,3.86
349,2411,Classification with Transfer Learning in Keras,random,2.55
349,2829,"GIS Data Formats, Design and Quality",random,3.32
350,326,"Anatomy of the Chest, Abdomen, and Pelvis",high,3.47
350,1855,Michigan Sport-Related Concussion Training Certification,high,4.07
350,51,"Managing Asthma, Allergies, Diabetes, and Seizures in School",high,4.29
350,719,EMT Foundations,high,3.94
350,2195,Trauma Emergencies and Care,high,3.93
350,2977,Teaching and Assessing Clinical Skills,high,4.03
350,2150,"Emergency Care: Pregnancy, Infants, and Children",high,4.42
350,2751,"Medical Emergencies: Airway, Breathing, and Circulation",high,4.23
350,1825,Herbal Medicine,high,3.4
350,99,Voice Disorders: What Patients and Professionals Need to Know,high,3.45
350,1430,Getting Started with Essay Writing,low,1.94
350,1281,US Social Services Compared,random,3.32
351,3072,Russian company law. Company management,high,3.2
351,692,Plots (Graphics) in R,high,4.1
351,3354,Natural Gas,high,4.09
351,3187,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,high,4.86
351,1108,Water in the Western United States,high,4.15
351,39,Protecting Business Innovations via Patent,high,4.45
351,1797,The Evolving Universe,low,2.38
351,2961,Foundations of Teaching for Learning: Introduction to Student Assessment,random,1.51
351,2857,Particle Dynamics,random,3.54
352,2016,Getting Started with AI using IBM Watson,high,4.39
352,361,Business Application of Machine Learning and Artificial Intelligence in Healthcare,high,4.5
352,1542,G Suite Security,high,5.0
352,19,Recommendation Systems with TensorFlow on GCP,high,3.47
352,2758,Light Emitting Diodes and Semiconductor Lasers,high,4.99
352,2374,Introduction to Particle Accelerators (NPAP MOOC),high,4.19
352,381,"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",high,4.41
352,2252,3-Axis Machining with Autodesk Fusion 360,high,4.28
352,2309,Creating Advanced Reports with SAS Visual Analytics,high,4.13
352,3045,Introduction to Enumerative Combinatorics,low,1.96
352,1002,An Introduction to the U.S. Food System: Perspectives from Public Health,random,3.23
353,1192,Competitive Strategy,high,3.69
353,1103,Digital Product Management: Modern Fundamentals,high,4.6
353,2205,Moving to the Cloud,high,4.13
353,2894,Project Management Project,high,3.85
353,3140,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,high,4.12
353,1657,Agile Planning for Software Products,high,4.8
353,2703,"Engineering Project Management: Risk, Quality, Teams, and Procurement",high,4.09
353,1369,Getting Started with Google Sheets,high,4.44
353,2941,Corporate Finance II: Financing Investments and Managing Risk,high,4.01
353,2560,Entrepreneurship Strategy: From Ideation to Exit,high,4.6
353,122,World Design for Video Games,low,2.71
353,3030,Big Data Analysis with Scala and Spark,random,4.29
354,1179,Compose and Program Music in Python using Earsketch,high,4.23
354,2430,Maps and the Geospatial Revolution,high,4.57
354,2848,GIS Data Acquisition and Map Design,high,4.34
354,871,Python Geospatial Data Analysis,high,4.82
354,771,Essential Epidemiologic Tools for Public Health Practice,high,4.01
354,2892,Innovation for Entrepreneurs: From Idea to Marketplace,low,2.75
354,881,Security Operations and Administration,random,2.86
355,1785,Matrix Factorization and Advanced Techniques,high,4.27
355,835,Supply Chain Sourcing,high,4.34
355,2863,Music Business Foundations,high,4.4
355,1135,Corporate Finance Essentials,high,4.25
355,2733,Meaningful Marketing Insights,high,4.39
355,767,Create your first test automation script - Selenium and C#,low,3.25
355,1501,Understanding and Visualizing Data with Python,random,3.69
356,1272,Predict Gas Guzzlers using a Neural Net Model on the MPG Data Set,high,4.65
356,2415,The Changing Global Order,high,4.12
356,45,Foundations of Objective-C App Development,high,3.94
356,736,Predict Ideal Diamonds over Good Diamonds using a Random Forest using R,high,4.68
356,2361,Toward the Future of iOS Development with Swift,high,4.65
356,1474,Machine Learning: Create a Neural Network that Predicts whether an Image is a Car or Airplane.,high,4.89
356,354,Data Science Math Skills,high,4.06
356,2453,Check Point Jump Start: SMB Network Security,low,2.16
356,1596,Autodesk Certified Professional: Revit for Architectural Design Exam Prep,random,1.85
357,2683,Input Filter Design,high,4.14
357,72,Converter Circuits,high,4.7
357,672,Current-Mode Control,high,4.11
357,2919,Magnetics for Power Electronic Converters,high,4.56
357,546,Averaged-Switch Modeling and Simulation,high,4.22
357,2788,Converter Control,high,4.43
357,1987,Linear Circuits 2: AC Analysis,high,3.84
357,2520,Cybersecurity Capstone:  Breach Response Case Studies,low,2.35
357,2421,Security & Safety Challenges in a Globalized World,random,1.0
357,348,"Anticipating Your Next Battle, in Business and Beyond",random,2.87
358,1282,AutoML for Computer Vision with Microsoft Custom Vision,low,1.32
358,482,History of Medical Cannabis,random,3.84
358,977,Mergers and Acquisitions � The Relentless Pursuit of Synergy,random,3.54
358,1250,Setting Up a Digital Library with EPIC,random,3.33
358,479,Introduction to TensorFlow,random,4.06
358,749,Sports and Building Aerodynamics,random,2.34
359,358,Women in Leadership: Inspiring Positive Change,high,5.0
359,999,Google Cloud Platform Fundamentals for AWS Professionals,high,4.67
359,840,Essential Google Cloud Infrastructure: Core Services,high,4.21
359,3117,"Smart Analytics, Machine Learning, and AI on GCP",high,4.75
359,1376,Exploring ?and ?Preparing ?your ?Data with BigQuery,high,3.86
359,203,Achieving Advanced Insights with BigQuery,high,3.97
359,2103,End-to-End Machine Learning with TensorFlow on GCP,high,4.06
359,1581,Addressing Large Hadron Collider Challenges by Machine Learning,low,1.98
359,1738,Mastering Digital Twins,random,2.26
360,2698,Business Analytics for Decision Making,high,4.79
360,3215,Introduction to MongoDB,high,4.2
360,2818,Linear Regression with NumPy and Python,high,4.44
360,3399,Mining Data to Extract and Visualize Insights in Python,high,4.07
360,2673,"Constructivism and Mathematics, Science, and Technology Education",low,1.21
360,709,Business Intelligence and Competitive Analysis,random,3.19
361,301,Engaging ELLs and Their Families in the School and Community,high,3.54
361,1565,Encouraging Student Growth with Teach Your Monster to Read,high,4.27
361,566,"Java Inheritance, Composition and Aggregation",high,3.75
361,2780,Educating Deaf Children: Becoming an Empowered Teacher,high,5.0
361,2098,Foundations of Teaching for Learning: Curriculum,high,4.66
361,911,Implementing Parent Feedback with Google Forms,high,4.34
361,995,"Teacher SEL: Programs, Possibilities, and Contexts",high,4.81
361,458,Foundations of Teaching for Learning: Developing Relationships,high,3.96
361,2302,Supporting Parents of a Newborn Baby,high,4.52
361,116,Improving Classroom Management with Class Dojo,high,4.38
361,1477,Use SurveyMonkey to Create a Survey and Analyze Results,low,2.46
361,39,Protecting Business Innovations via Patent,random,3.89
362,679,Visual Perception for Self-Driving Cars,high,4.59
362,241,Create UI in Unity Part 3 - Settings Menu,high,4.42
362,1027,Run a Sparkline Trend Analysis in Google Sheets,high,3.64
362,1603,Data Visualization in Google Slides,high,3.92
362,1631,Examine 508 Compliance & Accessibility in Chrome Extensions,high,4.25
362,2886,Risk in Modern Society,high,4.34
362,3336,Analyze NPS Survey Data in Google Sheets,high,3.85
362,151,Tell the Data Story with Survey Graphics in Google Slides,high,5.0
362,2915,Graphing with ggplot2,low,3.21
362,1824,Predict Housing Prices in R on Boston Housing Data,random,3.42
362,2007,Principles of Sustainable Finance,random,3.05
363,818,Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova,high,4.22
363,2708,Increase SEO Traffic with WordPress,high,3.92
363,245,Advanced Search Engine Optimization Strategies,high,4.33
363,1264,Multiplatform Mobile App Development with React Native,high,4.4
363,1199,Tweet Emotion Recognition with TensorFlow,low,1.55
363,133,Analysis for Business Systems,random,3.23
364,765,Digital Manufacturing & Design,high,4.24
364,1925,Python and Machine Learning for Asset Management,high,3.54
364,1145,Intelligent Machining,high,3.96
364,2993,Giving Sense to Your Leadership Experience,high,4.13
364,1785,Matrix Factorization and Advanced Techniques,high,5.0
364,2289,A Crash Course in Data Science,high,4.52
364,2256,The Manager's Toolkit: A Practical Guide to Managing People at Work,low,1.5
364,2096,Data Analytics:  Scraping Data using Hadley Wickam's Rvest package in R,random,3.34
365,2759,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),high,3.68
365,617,Foundations of marketing analytics,high,4.73
365,979,Building the Business Model for Corporate Entrepreneurs,high,4.11
365,3179,Diversity and inclusion in the workplace,low,2.24
365,2226,The Power of Macroeconomics: Economic Principles in the Real World,random,3.93
366,572,TensorFlow for AI: Computer Vision Basics,high,3.79
366,2467,Logic for Economists,high,3.74
366,1863,Methods for Solving Problems,high,4.07
366,2943,Think Again III: How to Reason Inductively,high,4.72
366,1742,Sales Training: Inbound Business Strategy,low,1.39
366,419,Introduction to Human Behavioral Genetics,random,1.02
366,3019,Azure Infrastructure Fundamentals,random,2.68
366,3404,Patrick Henry: Forgotten Founder,random,3.39
366,2681,Infonomics I: Business Information Economics and Data Monetization,random,3.84
367,1455,Introduction to Sustainability,high,4.11
367,943,Electric Industry Operations and Markets,high,4.14
367,1483,General Chemistry: Concept Development and Application,high,4.76
367,2418,Transistor - Field Effect Transistor and Bipolar Junction Transistor,high,3.55
367,1070,Wind Energy,high,4.14
367,3352,Blockchain 360: A State of the Art for Professionals,low,2.41
367,356,Understanding Plants - Part II: Fundamentals of Plant Biology,random,3.31
368,479,Introduction to TensorFlow,high,4.1
368,1782,Regression Analysis with Yellowbrick,high,4.31
368,1744,Data Collection and Processing with Python,high,3.3
368,2138,Introduction to Portfolio Construction and Analysis with Python,high,4.04
368,2471,Neural Network Visualizer Web App with Python,high,4.48
368,2802,Introduction to Unit Testing in Jest - The Fundamentals,high,3.91
368,2087,Building AI Applications with Watson APIs,high,4.32
368,2120,Introduction to API Testing using JMeter Tool,high,4.48
368,2846,Python and Statistics for Financial Analysis,high,4.16
368,684,"Providing Social, Emotional, Behavioral, and Special Education Services in School",low,2.4
368,2531,Generate Synthetic Images with DCGANs in Keras,random,2.33
369,1188,Art & Activity: Interactive Strategies for Engaging with Art,high,4.22
369,3080,Leading Innovation in Arts and Culture,high,4.54
369,500,Supply Chain Management: A Learning Perspective,high,4.36
369,1285,Accessibility to the Scenic Arts,high,4.07
369,1442,Unraveling the Cycling City,low,2.43
369,2184,Data for Machine Learning,random,3.5
370,651,How to finance your venture ?,high,3.48
370,3341,Finance for Startups,high,4.76
370,2045,Valuation and Financial Analysis For Startups Capstone,high,4.17
370,364,Startup Valuation Methods,high,4.47
